synthetic_id,evidence_config,true_model,seed,primary_available,secondary_available,noise_sigma,disorder_sigma_Tc_K,normalization_sigma,generator_note
primary_noise_mixed_seed_0060,primary_noise,mixed,60,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0061,primary_noise,mixed,61,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0062,primary_noise,mixed,62,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0063,primary_noise,mixed,63,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0064,primary_noise,mixed,64,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0065,primary_noise,mixed,65,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0066,primary_noise,mixed,66,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0067,primary_noise,mixed,67,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0068,primary_noise,mixed,68,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0069,primary_noise,mixed,69,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0070,primary_noise,mixed,70,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0071,primary_noise,mixed,71,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0072,primary_noise,mixed,72,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0073,primary_noise,mixed,73,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0074,primary_noise,mixed,74,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0075,primary_noise,mixed,75,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0076,primary_noise,mixed,76,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0077,primary_noise,mixed,77,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0078,primary_noise,mixed,78,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0079,primary_noise,mixed,79,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_noise_mixed_seed_0080,primary_noise,mixed,80,1,0,0.015,0.0105,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0001,primary_secondary_noise_disorder,M0,1,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0002,primary_secondary_noise_disorder,M0,2,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0003,primary_secondary_noise_disorder,M0,3,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0004,primary_secondary_noise_disorder,M0,4,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0005,primary_secondary_noise_disorder,M0,5,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0006,primary_secondary_noise_disorder,M0,6,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0007,primary_secondary_noise_disorder,M0,7,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0008,primary_secondary_noise_disorder,M0,8,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0009,primary_secondary_noise_disorder,M0,9,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0010,primary_secondary_noise_disorder,M0,10,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0011,primary_secondary_noise_disorder,M0,11,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0012,primary_secondary_noise_disorder,M0,12,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0013,primary_secondary_noise_disorder,M0,13,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0014,primary_secondary_noise_disorder,M0,14,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0015,primary_secondary_noise_disorder,M0,15,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0016,primary_secondary_noise_disorder,M0,16,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0017,primary_secondary_noise_disorder,M0,17,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0018,primary_secondary_noise_disorder,M0,18,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0019,primary_secondary_noise_disorder,M0,19,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0020,primary_secondary_noise_disorder,M0,20,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0021,primary_secondary_noise_disorder,M0,21,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0022,primary_secondary_noise_disorder,M0,22,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0023,primary_secondary_noise_disorder,M0,23,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0024,primary_secondary_noise_disorder,M0,24,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0025,primary_secondary_noise_disorder,M0,25,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0026,primary_secondary_noise_disorder,M0,26,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0027,primary_secondary_noise_disorder,M0,27,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0028,primary_secondary_noise_disorder,M0,28,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0029,primary_secondary_noise_disorder,M0,29,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0030,primary_secondary_noise_disorder,M0,30,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0031,primary_secondary_noise_disorder,M0,31,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0032,primary_secondary_noise_disorder,M0,32,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0033,primary_secondary_noise_disorder,M0,33,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0034,primary_secondary_noise_disorder,M0,34,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0035,primary_secondary_noise_disorder,M0,35,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0036,primary_secondary_noise_disorder,M0,36,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0037,primary_secondary_noise_disorder,M0,37,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0038,primary_secondary_noise_disorder,M0,38,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0039,primary_secondary_noise_disorder,M0,39,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0040,primary_secondary_noise_disorder,M0,40,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0041,primary_secondary_noise_disorder,M0,41,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0042,primary_secondary_noise_disorder,M0,42,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0043,primary_secondary_noise_disorder,M0,43,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0044,primary_secondary_noise_disorder,M0,44,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0045,primary_secondary_noise_disorder,M0,45,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0046,primary_secondary_noise_disorder,M0,46,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0047,primary_secondary_noise_disorder,M0,47,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0048,primary_secondary_noise_disorder,M0,48,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0049,primary_secondary_noise_disorder,M0,49,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0050,primary_secondary_noise_disorder,M0,50,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0051,primary_secondary_noise_disorder,M0,51,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0052,primary_secondary_noise_disorder,M0,52,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0053,primary_secondary_noise_disorder,M0,53,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0054,primary_secondary_noise_disorder,M0,54,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0055,primary_secondary_noise_disorder,M0,55,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0056,primary_secondary_noise_disorder,M0,56,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0057,primary_secondary_noise_disorder,M0,57,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0058,primary_secondary_noise_disorder,M0,58,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0059,primary_secondary_noise_disorder,M0,59,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0060,primary_secondary_noise_disorder,M0,60,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0061,primary_secondary_noise_disorder,M0,61,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0062,primary_secondary_noise_disorder,M0,62,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0063,primary_secondary_noise_disorder,M0,63,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0064,primary_secondary_noise_disorder,M0,64,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0065,primary_secondary_noise_disorder,M0,65,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0066,primary_secondary_noise_disorder,M0,66,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0067,primary_secondary_noise_disorder,M0,67,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0068,primary_secondary_noise_disorder,M0,68,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0069,primary_secondary_noise_disorder,M0,69,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0070,primary_secondary_noise_disorder,M0,70,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0071,primary_secondary_noise_disorder,M0,71,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0072,primary_secondary_noise_disorder,M0,72,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0073,primary_secondary_noise_disorder,M0,73,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0074,primary_secondary_noise_disorder,M0,74,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0075,primary_secondary_noise_disorder,M0,75,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0076,primary_secondary_noise_disorder,M0,76,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0077,primary_secondary_noise_disorder,M0,77,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0078,primary_secondary_noise_disorder,M0,78,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0079,primary_secondary_noise_disorder,M0,79,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M0_seed_0080,primary_secondary_noise_disorder,M0,80,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0001,primary_secondary_noise_disorder,M1,1,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0002,primary_secondary_noise_disorder,M1,2,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0003,primary_secondary_noise_disorder,M1,3,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0004,primary_secondary_noise_disorder,M1,4,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0005,primary_secondary_noise_disorder,M1,5,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0006,primary_secondary_noise_disorder,M1,6,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0007,primary_secondary_noise_disorder,M1,7,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0008,primary_secondary_noise_disorder,M1,8,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0009,primary_secondary_noise_disorder,M1,9,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0010,primary_secondary_noise_disorder,M1,10,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0011,primary_secondary_noise_disorder,M1,11,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0012,primary_secondary_noise_disorder,M1,12,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0013,primary_secondary_noise_disorder,M1,13,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0014,primary_secondary_noise_disorder,M1,14,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0015,primary_secondary_noise_disorder,M1,15,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0016,primary_secondary_noise_disorder,M1,16,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0017,primary_secondary_noise_disorder,M1,17,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0018,primary_secondary_noise_disorder,M1,18,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0019,primary_secondary_noise_disorder,M1,19,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0020,primary_secondary_noise_disorder,M1,20,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0021,primary_secondary_noise_disorder,M1,21,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0022,primary_secondary_noise_disorder,M1,22,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0023,primary_secondary_noise_disorder,M1,23,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0024,primary_secondary_noise_disorder,M1,24,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0025,primary_secondary_noise_disorder,M1,25,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0026,primary_secondary_noise_disorder,M1,26,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0027,primary_secondary_noise_disorder,M1,27,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0028,primary_secondary_noise_disorder,M1,28,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0029,primary_secondary_noise_disorder,M1,29,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0030,primary_secondary_noise_disorder,M1,30,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0031,primary_secondary_noise_disorder,M1,31,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0032,primary_secondary_noise_disorder,M1,32,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0033,primary_secondary_noise_disorder,M1,33,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0034,primary_secondary_noise_disorder,M1,34,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0035,primary_secondary_noise_disorder,M1,35,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0036,primary_secondary_noise_disorder,M1,36,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0037,primary_secondary_noise_disorder,M1,37,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0038,primary_secondary_noise_disorder,M1,38,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0039,primary_secondary_noise_disorder,M1,39,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0040,primary_secondary_noise_disorder,M1,40,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0041,primary_secondary_noise_disorder,M1,41,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0042,primary_secondary_noise_disorder,M1,42,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0043,primary_secondary_noise_disorder,M1,43,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0044,primary_secondary_noise_disorder,M1,44,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0045,primary_secondary_noise_disorder,M1,45,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0046,primary_secondary_noise_disorder,M1,46,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0047,primary_secondary_noise_disorder,M1,47,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0048,primary_secondary_noise_disorder,M1,48,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0049,primary_secondary_noise_disorder,M1,49,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0050,primary_secondary_noise_disorder,M1,50,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0051,primary_secondary_noise_disorder,M1,51,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0052,primary_secondary_noise_disorder,M1,52,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0053,primary_secondary_noise_disorder,M1,53,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0054,primary_secondary_noise_disorder,M1,54,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0055,primary_secondary_noise_disorder,M1,55,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0056,primary_secondary_noise_disorder,M1,56,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0057,primary_secondary_noise_disorder,M1,57,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0058,primary_secondary_noise_disorder,M1,58,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0059,primary_secondary_noise_disorder,M1,59,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0060,primary_secondary_noise_disorder,M1,60,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0061,primary_secondary_noise_disorder,M1,61,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0062,primary_secondary_noise_disorder,M1,62,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0063,primary_secondary_noise_disorder,M1,63,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0064,primary_secondary_noise_disorder,M1,64,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0065,primary_secondary_noise_disorder,M1,65,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0066,primary_secondary_noise_disorder,M1,66,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0067,primary_secondary_noise_disorder,M1,67,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0068,primary_secondary_noise_disorder,M1,68,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0069,primary_secondary_noise_disorder,M1,69,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0070,primary_secondary_noise_disorder,M1,70,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0071,primary_secondary_noise_disorder,M1,71,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0072,primary_secondary_noise_disorder,M1,72,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0073,primary_secondary_noise_disorder,M1,73,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0074,primary_secondary_noise_disorder,M1,74,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0075,primary_secondary_noise_disorder,M1,75,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0076,primary_secondary_noise_disorder,M1,76,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0077,primary_secondary_noise_disorder,M1,77,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0078,primary_secondary_noise_disorder,M1,78,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0079,primary_secondary_noise_disorder,M1,79,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M1_seed_0080,primary_secondary_noise_disorder,M1,80,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0001,primary_secondary_noise_disorder,M2,1,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0002,primary_secondary_noise_disorder,M2,2,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0003,primary_secondary_noise_disorder,M2,3,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0004,primary_secondary_noise_disorder,M2,4,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0005,primary_secondary_noise_disorder,M2,5,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0006,primary_secondary_noise_disorder,M2,6,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0007,primary_secondary_noise_disorder,M2,7,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0008,primary_secondary_noise_disorder,M2,8,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0009,primary_secondary_noise_disorder,M2,9,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0010,primary_secondary_noise_disorder,M2,10,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0011,primary_secondary_noise_disorder,M2,11,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0012,primary_secondary_noise_disorder,M2,12,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
primary_secondary_noise_disorder_M2_seed_0013,primary_secondary_noise_disorder,M2,13,1,1,0.015,0.035,0.015,parametric normalized R(T) with known model class
